SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
526717,GOPALA POLY.,T ,Q,30.00,31.25,29.10,29.20,31.25,30.60,33,1936,56384.00,
526721,NICCO PARKS ,T ,Q,17.40,18.05,16.80,16.95,16.80,17.20,38,2260,38955.00,
526723,NTC INDUST  ,B ,Q,14.30,15.00,14.25,14.93,15.00,14.75,53,6091,89194.00,
526725,SANDESH LTD.,B ,Q,529.00,529.00,516.00,523.00,520.30,515.05,108,405,211531.00,
526727,GARNET CONST,B ,Q,12.03,13.90,12.01,13.90,13.90,12.40,16,988,11904.00,
526729,GOLDIAM INT.,B ,Q,29.00,29.40,28.35,29.35,29.30,29.65,94,4534,131860.00,
526731,BRIGHT BROS.,B ,Q,55.00,55.00,52.75,53.30,55.00,53.40,115,37486,2004100.00,
526735,EXCAST      ,B ,Q,38.00,39.65,35.95,38.05,38.05,37.80,2158,1285287,49624266.00,
526737,CORPOR COUR ,T ,Q,12.55,13.30,12.55,13.00,13.00,12.85,12,1650,21025.00,
526739,NARMADA GEL ,B ,Q,197.00,203.50,195.00,196.20,195.00,200.60,62,684,135696.00,
526747,P.G.FOILS   ,T ,Q,40.00,41.75,39.65,40.25,41.00,41.20,89,8498,342764.00,
526753,KRIPIND     ,B ,Q,1.46,1.53,1.46,1.53,1.53,1.53,4,11,16.00,
526755,VELAN HOTELS,B ,Q,8.05,8.05,8.05,8.05,8.05,8.05,4,455,3662.00,
526761,HOWARD HOTEL,B ,Q,7.25,7.35,7.25,7.34,7.34,7.55,8,460,3359.00,
526775,VALIANT COMM,B ,Q,24.30,25.00,24.25,25.00,25.00,24.90,23,700,17212.00,
526783,DR.AGAR.EYE ,T ,Q,186.00,186.00,173.00,173.60,173.00,180.15,28,1648,286135.00,
526797,GREENPLY IND,T ,Q,900.70,900.70,900.70,900.70,900.70,948.10,47,370,333259.00,
526801,PSL LTD     ,B ,Q,15.40,15.90,15.40,15.70,15.55,15.15,162,12028,189183.00,
526807,SEAMEC LTD  ,B ,Q,115.15,117.50,114.05,116.20,117.00,115.10,349,11265,1304215.00,
526817,CHEVIOT CO. ,B ,Q,344.95,355.00,344.95,346.15,346.15,344.70,266,3746,1305301.00,
526821,DAI-ICHI KAR,B ,Q,151.00,151.00,144.05,146.65,146.50,146.75,135,8199,1195710.00,
526823,RAJINFRA    ,B ,Q,8.50,8.50,8.30,8.30,8.30,8.88,8,302,2566.00,
526827,SPICE ISLAND,B ,Q,23.00,25.50,23.00,24.70,25.00,23.95,30,3980,97916.00,
526829,CONFI PETRO ,T ,Q,2.70,2.80,2.70,2.78,2.79,2.70,56,20217,55989.00,
526839,SHELTER     ,B ,Q,14.05,14.60,14.05,14.60,14.60,14.10,4,10,143.00,
526841,SHAKTI PRESS,T ,Q,11.50,11.50,10.94,11.50,11.50,11.50,14,632,7212.00,
526843,ATLANTADEV  ,T ,Q,9.98,9.98,9.98,9.98,9.98,9.79,8,2000,19960.00,
526849,BANARAS BEAD,B ,Q,54.50,54.50,52.55,52.55,52.55,53.35,47,2244,120201.00,
